COUNTER,INTERPOLATED,RAW_CQ,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, ES_TIMESTAMPFUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,DateTime
71,0,0,4681.02564102564,3992.30769230769,3807.17948717949,4388.20512820513,4411.79487179487,4392.30769230769,4318.46153846154,4458.46153846154,4645.64102564103,4171.28205128205,4319.48717948718,4262.05128205128,4008.71794871795,4258.46153846154,1663,1689,14.661,14.6532173156738,0,0,0,0,2/8/2015 6:12:39 AM,
72,0,407,4692.82051282051,4003.07692307692,3805.64102564103,4393.33333333333,4427.69230769231,4400,4317.94871794872,4460.51282051282,4652.30769230769,4167.69230769231,4326.66666666667,4242.5641025641,4021.53846153846,4268.20512820513,1661,1690,14.669,14.6532173156738,0,0,0,0,2/8/2015 6:12:39 AM,
73,0,425,4695.38461538462,4007.17948717949,3792.82051282051,4398.97435897436,4427.17948717949,4408.71794871795,4317.94871794872,4465.64102564103,4656.41025641026,4166.66666666667,4321.02564102564,4229.23076923077,4022.05128205128,4246.15384615385,1663,1690,14.676,14.6532173156738,0,0,0,0,2/8/2015 6:12:39 AM,
74,0,435,4690.76923076923,4005.12820512821,3795.38461538462,4395.38461538462,4422.05128205128,4403.58974358974,4317.94871794872,4461.53846153846,4648.71794871795,4167.17948717949,4305.12820512821,4224.10256410256,4008.20512820513,4249.74358974359,1662,1691,14.684,14.6532173156738,0,0,0,0,2/8/2015 6:12:39 AM,
75,0,447,4693.33333333333,4005.64102564103,3803.07692307692,4397.4358974359,4430.25641025641,4405.12820512821,4317.94871794872,4458.46153846154,4643.07692307692,4169.74358974359,4305.12820512821,4217.94871794872,4005.12820512821,4278.97435897436,1663,1691,14.691,14.6532173156738,0,0,0,0,2/8/2015 6:12:39 AM,
76,0,380,4687.69230769231,3999.48717948718,3793.84615384615,4400.51282051282,4441.02564102564,4412.30769230769,4317.94871794872,4467.69230769231,4650.76923076923,4177.4358974359,4315.89743589744,4208.71794871795,4013.33333333333,4277.94871794872,1662,1692,14.699,14.6532173156738,0,0,0,0,2/8/2015 6:12:39 AM,
77,0,466,4676.41025641026,3992.82051282051,3788.71794871795,4388.71794871795,4447.69230769231,4395.89743589744,4317.94871794872,4473.33333333333,4660.51282051282,4195.38461538462,4314.35897435897,4208.20512820513,4013.84615384615,4249.74358974359,1663,1694,14.707,14.6532173156738,0,0,0,0,2/8/2015 6:12:39 AM,
78,0,435,4676.92307692308,3996.41025641026,3803.07692307692,4385.64102564103,4449.23076923077,4381.02564102564,4317.94871794872,4463.07692307692,4655.38461538462,4205.64102564103,4306.15384615385,4224.10256410256,4010.76923076923,4241.02564102564,1663,1693,14.715,14.6532173156738,0,0,0,0,2/8/2015 6:12:39 AM,
79,0,447,4690.76923076923,3996.92307692308,3816.41025641026,4398.97435897436,4451.79487179487,4398.46153846154,4317.94871794872,4456.41025641026,4642.5641025641,4196.92307692308,4308.71794871795,4234.35897435897,4017.4358974359,4255.38461538462,1663,1692,14.722,14.6532173156738,0,0,0,0,2/8/2015 6:12:39 AM,
80,0,380,4700.51282051282,3994.8717948718,3813.33333333333,4402.05128205128,4469.74358974359,4415.38461538462,4317.94871794872,4468.20512820513,4649.23076923077,4197.4358974359,4315.38461538462,4224.61538461538,4020.51282051282,4276.41025641026,1664,1690,14.73,14.6532173156738,0,0,0,0,2/8/2015 6:12:39 AM,
81,0,466,4699.48717948718,4002.5641025641,3804.10256410256,4406.15384615385,4485.12820512821,4413.84615384615,4317.94871794872,4476.41025641026,4667.69230769231,4216.92307692308,4306.15384615385,4215.89743589744,4015.89743589744,4286.66666666667,1662,1690,14.738,14.6532173156738,0,0,0,0,2/8/2015 6:12:39 AM,
82,0,435,4693.84615384615,4009.23076923077,3801.53846153846,4412.82051282051,4471.28205128205,4412.30769230769,4317.94871794872,4472.30769230769,4665.12820512821,4221.02564102564,4294.8717948718,4218.97435897436,4016.92307692308,4271.28205128205,1664,1688,14.746,14.6532173156738,0,0,0,0,2/8/2015 6:12:39 AM,
83,0,447,4692.30769230769,4005.64102564103,3811.28205128205,4407.69230769231,4461.02564102564,4409.74358974359,4317.94871794872,4470.25641025641,4649.74358974359,4200,4307.17948717949,4218.46153846154,4021.02564102564,4261.02564102564,1664,1690,14.754,14.6532173156738,0,0,0,0,2/8/2015 6:12:39 AM,
84,0,380,4697.4358974359,4009.23076923077,3823.07692307692,4405.12820512821,4475.38461538462,4404.61538461538,4317.94871794872,4473.33333333333,4649.23076923077,4186.66666666667,4323.58974358974,4217.94871794872,4022.5641025641,4278.97435897436,1664,1690,14.761,14.6532173156738,0,0,0,0,2/8/2015 6:12:39 AM,
85,0,466,4704.10256410256,4020,3830.76923076923,4413.33333333333,4466.15384615385,4396.92307692308,4317.94871794872,4476.92307692308,4656.92307692308,4188.20512820513,4320.51282051282,4217.4358974359,4027.69230769231,4289.23076923077,1663,1691,14.769,14.6532173156738,0,0,0,0,2/8/2015 6:12:39 AM,
86,0,435,4707.69230769231,4016.41025641026,3835.89743589744,4408.71794871795,4439.48717948718,4386.15384615385,4317.94871794872,4475.89743589744,4656.92307692308,4185.12820512821,4312.82051282051,4208.20512820513,4025.64102564103,4254.35897435897,1663,1692,14.777,14.6532173156738,0,0,0,0,2/8/2015 6:12:39 AM,
